Tamaño,Hilos,algoritmo,tiempo
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,76
16,4,Paralelo V1,196
16,8,Paralelo V1,1056
16,16,Paralelo V1,3689
16,15,Paralelo V2,2245
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,77
16,4,Paralelo V1,197
16,8,Paralelo V1,1161
16,16,Paralelo V1,3770
16,15,Paralelo V2,2249
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,77
16,4,Paralelo V1,195
16,8,Paralelo V1,993
16,16,Paralelo V1,3571
16,15,Paralelo V2,2269
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,77
16,4,Paralelo V1,202
16,8,Paralelo V1,1167
16,16,Paralelo V1,3609
16,15,Paralelo V2,2022
16,1,Secuencial,0
16,1,Paralelo V1,19
16,2,Paralelo V1,67
16,4,Paralelo V1,176
16,8,Paralelo V1,884
16,16,Paralelo V1,3193
16,15,Paralelo V2,1997
16,1,Secuencial,0
16,1,Paralelo V1,19
16,2,Paralelo V1,68
16,4,Paralelo V1,193
16,8,Paralelo V1,904
16,16,Paralelo V1,3415
16,15,Paralelo V2,1989
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,68
16,4,Paralelo V1,177
16,8,Paralelo V1,879
16,16,Paralelo V1,3217
16,15,Paralelo V2,2042
16,1,Secuencial,0
16,1,Paralelo V1,20
16,2,Paralelo V1,69
16,4,Paralelo V1,178
16,8,Paralelo V1,881
16,16,Paralelo V1,3182
16,15,Paralelo V2,1987
16,1,Secuencial,0
16,1,Paralelo V1,19
16,2,Paralelo V1,69
16,4,Paralelo V1,430
16,8,Paralelo V1,1082
16,16,Paralelo V1,3230
16,15,Paralelo V2,1997
16,1,Secuencial,0
16,1,Paralelo V1,20
16,2,Paralelo V1,70
16,4,Paralelo V1,181
16,8,Paralelo V1,915
16,16,Paralelo V1,3241
16,15,Paralelo V2,1983
16,1,Secuencial,0
16,1,Paralelo V1,19
16,2,Paralelo V1,68
16,4,Paralelo V1,178
16,8,Paralelo V1,879
16,16,Paralelo V1,3156
16,15,Paralelo V2,2009
16,1,Secuencial,0
16,1,Paralelo V1,20
16,2,Paralelo V1,68
16,4,Paralelo V1,177
16,8,Paralelo V1,884
16,16,Paralelo V1,3187
16,15,Paralelo V2,2318
16,1,Secuencial,0
16,1,Paralelo V1,19
16,2,Paralelo V1,69
16,4,Paralelo V1,176
16,8,Paralelo V1,985
16,16,Paralelo V1,3237
16,15,Paralelo V2,2022
16,1,Secuencial,0
16,1,Paralelo V1,20
16,2,Paralelo V1,71
16,4,Paralelo V1,231
16,8,Paralelo V1,1012
16,16,Paralelo V1,3702
16,15,Paralelo V2,2280
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,85
16,4,Paralelo V1,207
16,8,Paralelo V1,1004
16,16,Paralelo V1,3710
16,15,Paralelo V2,2494
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,79
16,4,Paralelo V1,201
16,8,Paralelo V1,1009
16,16,Paralelo V1,3739
16,15,Paralelo V2,2381
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,77
16,4,Paralelo V1,197
16,8,Paralelo V1,1025
16,16,Paralelo V1,3773
16,15,Paralelo V2,2342
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,78
16,4,Paralelo V1,203
16,8,Paralelo V1,1043
16,16,Paralelo V1,3737
16,15,Paralelo V2,2357
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,79
16,4,Paralelo V1,209
16,8,Paralelo V1,1374
16,16,Paralelo V1,3848
16,15,Paralelo V2,2317
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,78
16,4,Paralelo V1,202
16,8,Paralelo V1,1015
16,16,Paralelo V1,3820
16,15,Paralelo V2,2308
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,78
16,4,Paralelo V1,202
16,8,Paralelo V1,1020
16,16,Paralelo V1,3792
16,15,Paralelo V2,2354
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,77
16,4,Paralelo V1,203
16,8,Paralelo V1,1122
16,16,Paralelo V1,3732
16,15,Paralelo V2,2335
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,78
16,4,Paralelo V1,207
16,8,Paralelo V1,1024
16,16,Paralelo V1,3827
16,15,Paralelo V2,2336
16,1,Secuencial,0
16,1,Paralelo V1,24
16,2,Paralelo V1,73
16,4,Paralelo V1,183
16,8,Paralelo V1,923
16,16,Paralelo V1,3641
16,15,Paralelo V2,2309
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,78
16,4,Paralelo V1,204
16,8,Paralelo V1,1028
16,16,Paralelo V1,3984
16,15,Paralelo V2,2467
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,86
16,4,Paralelo V1,207
16,8,Paralelo V1,1048
16,16,Paralelo V1,3696
16,15,Paralelo V2,2350
16,1,Secuencial,0
16,1,Paralelo V1,23
16,2,Paralelo V1,77
16,4,Paralelo V1,200
16,8,Paralelo V1,1023
16,16,Paralelo V1,3750
16,15,Paralelo V2,2338
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,79
16,4,Paralelo V1,229
16,8,Paralelo V1,1065
16,16,Paralelo V1,3914
16,15,Paralelo V2,2359
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,77
16,4,Paralelo V1,203
16,8,Paralelo V1,1024
16,16,Paralelo V1,3717
16,15,Paralelo V2,2351
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,77
16,4,Paralelo V1,204
16,8,Paralelo V1,1023
16,16,Paralelo V1,3705
16,15,Paralelo V2,2359
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,81
16,4,Paralelo V1,210
16,8,Paralelo V1,1097
16,16,Paralelo V1,3705
16,15,Paralelo V2,2319
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,78
16,4,Paralelo V1,204
16,8,Paralelo V1,1274
16,16,Paralelo V1,3632
16,15,Paralelo V2,2248
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,76
16,4,Paralelo V1,197
16,8,Paralelo V1,1076
16,16,Paralelo V1,3937
16,15,Paralelo V2,3005
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,81
16,4,Paralelo V1,208
16,8,Paralelo V1,1134
16,16,Paralelo V1,4328
16,15,Paralelo V2,2439
16,1,Secuencial,0
16,1,Paralelo V1,24
16,2,Paralelo V1,81
16,4,Paralelo V1,210
16,8,Paralelo V1,1058
16,16,Paralelo V1,3763
16,15,Paralelo V2,2330
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,77
16,4,Paralelo V1,202
16,8,Paralelo V1,1102
16,16,Paralelo V1,3873
16,15,Paralelo V2,2398
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,77
16,4,Paralelo V1,200
16,8,Paralelo V1,1139
16,16,Paralelo V1,4076
16,15,Paralelo V2,2359
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,79
16,4,Paralelo V1,204
16,8,Paralelo V1,1024
16,16,Paralelo V1,4254
16,15,Paralelo V2,2855
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,77
16,4,Paralelo V1,200
16,8,Paralelo V1,990
16,16,Paralelo V1,3565
16,15,Paralelo V2,2438
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,80
16,4,Paralelo V1,212
16,8,Paralelo V1,1100
16,16,Paralelo V1,3708
16,15,Paralelo V2,2500
16,1,Secuencial,0
16,1,Paralelo V1,83
16,2,Paralelo V1,114
16,4,Paralelo V1,205
16,8,Paralelo V1,1008
16,16,Paralelo V1,3631
16,15,Paralelo V2,2353
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,79
16,4,Paralelo V1,203
16,8,Paralelo V1,1018
16,16,Paralelo V1,3580
16,15,Paralelo V2,2334
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,75
16,4,Paralelo V1,194
16,8,Paralelo V1,1179
16,16,Paralelo V1,3572
16,15,Paralelo V2,2240
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,77
16,4,Paralelo V1,198
16,8,Paralelo V1,1262
16,16,Paralelo V1,3652
16,15,Paralelo V2,2274
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,76
16,4,Paralelo V1,476
16,8,Paralelo V1,988
16,16,Paralelo V1,3488
16,15,Paralelo V2,2248
16,1,Secuencial,0
16,1,Paralelo V1,20
16,2,Paralelo V1,76
16,4,Paralelo V1,198
16,8,Paralelo V1,1108
16,16,Paralelo V1,3975
16,15,Paralelo V2,2285
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,78
16,4,Paralelo V1,202
16,8,Paralelo V1,1055
16,16,Paralelo V1,3641
16,15,Paralelo V2,2238
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,78
16,4,Paralelo V1,203
16,8,Paralelo V1,1037
16,16,Paralelo V1,3813
16,15,Paralelo V2,2387
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,76
16,4,Paralelo V1,199
16,8,Paralelo V1,1096
16,16,Paralelo V1,3648
16,15,Paralelo V2,2391
16,1,Secuencial,0
16,1,Paralelo V1,30
16,2,Paralelo V1,80
16,4,Paralelo V1,214
16,8,Paralelo V1,1114
16,16,Paralelo V1,3883
16,15,Paralelo V2,2315
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,76
16,4,Paralelo V1,201
16,8,Paralelo V1,1015
16,16,Paralelo V1,3990
16,15,Paralelo V2,2265
16,1,Secuencial,0
16,1,Paralelo V1,21
16,2,Paralelo V1,76
16,4,Paralelo V1,199
16,8,Paralelo V1,1008
16,16,Paralelo V1,3795
16,15,Paralelo V2,2492
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,77
16,4,Paralelo V1,259
16,8,Paralelo V1,1224
16,16,Paralelo V1,4605
16,15,Paralelo V2,2836
16,1,Secuencial,0
16,1,Paralelo V1,24
16,2,Paralelo V1,86
16,4,Paralelo V1,227
16,8,Paralelo V1,1228
16,16,Paralelo V1,4440
16,15,Paralelo V2,2747
16,1,Secuencial,0
16,1,Paralelo V1,25
16,2,Paralelo V1,89
16,4,Paralelo V1,267
16,8,Paralelo V1,1444
16,16,Paralelo V1,4878
16,15,Paralelo V2,2930
16,1,Secuencial,0
16,1,Paralelo V1,27
16,2,Paralelo V1,107
16,4,Paralelo V1,247
16,8,Paralelo V1,1574
16,16,Paralelo V1,6010
16,15,Paralelo V2,3901
16,1,Secuencial,0
16,1,Paralelo V1,35
16,2,Paralelo V1,128
16,4,Paralelo V1,317
16,8,Paralelo V1,1973
16,16,Paralelo V1,6807
16,15,Paralelo V2,4298
16,1,Secuencial,0
16,1,Paralelo V1,35
16,2,Paralelo V1,121
16,4,Paralelo V1,317
16,8,Paralelo V1,1610
16,16,Paralelo V1,5413
16,15,Paralelo V2,3496
16,1,Secuencial,0
16,1,Paralelo V1,32
16,2,Paralelo V1,105
16,4,Paralelo V1,315
16,8,Paralelo V1,1704
16,16,Paralelo V1,6068
16,15,Paralelo V2,3685
16,1,Secuencial,0
16,1,Paralelo V1,31
16,2,Paralelo V1,107
16,4,Paralelo V1,285
16,8,Paralelo V1,1760
16,16,Paralelo V1,6108
16,15,Paralelo V2,3595
16,1,Secuencial,0
16,1,Paralelo V1,31
16,2,Paralelo V1,106
16,4,Paralelo V1,296
16,8,Paralelo V1,1420
16,16,Paralelo V1,5061
16,15,Paralelo V2,2880
16,1,Secuencial,0
16,1,Paralelo V1,25
16,2,Paralelo V1,91
16,4,Paralelo V1,273
16,8,Paralelo V1,1249
16,16,Paralelo V1,4123
16,15,Paralelo V2,2721
16,1,Secuencial,0
16,1,Paralelo V1,25
16,2,Paralelo V1,84
16,4,Paralelo V1,300
16,8,Paralelo V1,1298
16,16,Paralelo V1,4660
16,15,Paralelo V2,2678
16,1,Secuencial,0
16,1,Paralelo V1,25
16,2,Paralelo V1,88
16,4,Paralelo V1,225
16,8,Paralelo V1,1352
16,16,Paralelo V1,4856
16,15,Paralelo V2,2563
16,1,Secuencial,0
16,1,Paralelo V1,23
16,2,Paralelo V1,84
16,4,Paralelo V1,215
16,8,Paralelo V1,1152
16,16,Paralelo V1,3897
16,15,Paralelo V2,2401
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,80
16,4,Paralelo V1,223
16,8,Paralelo V1,1099
16,16,Paralelo V1,4051
16,15,Paralelo V2,2625
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,80
16,4,Paralelo V1,214
16,8,Paralelo V1,1123
16,16,Paralelo V1,3906
16,15,Paralelo V2,2442
16,1,Secuencial,0
16,1,Paralelo V1,22
16,2,Paralelo V1,80
16,4,Paralelo V1,204
16,8,Paralelo V1,1079
16,16,Paralelo V1,4294
16,15,Paralelo V2,2535
16,1,Secuencial,0
16,1,Paralelo V1,24
16,2,Paralelo V1,82
16,4,Paralelo V1,218
16,8,Paralelo V1,1279
16,16,Paralelo V1,4430
16,15,Paralelo V2,2845
16,1,Secuencial,0
16,1,Paralelo V1,26
16,2,Paralelo V1,87
16,4,Paralelo V1,228
16,8,Paralelo V1,1432
16,16,Paralelo V1,4712
16,15,Paralelo V2,3263
16,1,Secuencial,0
16,1,Paralelo V1,50
16,2,Paralelo V1,96
16,4,Paralelo V1,324
16,8,Paralelo V1,1340
16,16,Paralelo V1,4829
16,15,Paralelo V2,3087
16,1,Secuencial,0
32,1,Paralelo V1,28
32,2,Paralelo V1,96
32,4,Paralelo V1,246
32,8,Paralelo V1,1389
32,16,Paralelo V1,6574
32,32,Paralelo V1,15036
32,31,Paralelo V2,8284
32,1,Secuencial,0
32,1,Paralelo V1,24
32,2,Paralelo V1,91
32,4,Paralelo V1,232
32,8,Paralelo V1,1293
32,16,Paralelo V1,4311
32,32,Paralelo V1,10900
32,31,Paralelo V2,6801
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,82
32,4,Paralelo V1,220
32,8,Paralelo V1,1109
32,16,Paralelo V1,4224
32,32,Paralelo V1,10621
32,31,Paralelo V2,6513
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,80
32,4,Paralelo V1,206
32,8,Paralelo V1,1000
32,16,Paralelo V1,3737
32,32,Paralelo V1,9884
32,31,Paralelo V2,6997
32,1,Secuencial,0
32,1,Paralelo V1,23
32,2,Paralelo V1,81
32,4,Paralelo V1,211
32,8,Paralelo V1,1220
32,16,Paralelo V1,4400
32,32,Paralelo V1,10783
32,31,Paralelo V2,7558
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,80
32,4,Paralelo V1,206
32,8,Paralelo V1,1175
32,16,Paralelo V1,4121
32,32,Paralelo V1,10324
32,31,Paralelo V2,6599
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,74
32,4,Paralelo V1,208
32,8,Paralelo V1,975
32,16,Paralelo V1,3752
32,32,Paralelo V1,10771
32,31,Paralelo V2,6595
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,78
32,4,Paralelo V1,204
32,8,Paralelo V1,1023
32,16,Paralelo V1,3603
32,32,Paralelo V1,10618
32,31,Paralelo V2,6941
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,80
32,4,Paralelo V1,209
32,8,Paralelo V1,1119
32,16,Paralelo V1,4335
32,32,Paralelo V1,11506
32,31,Paralelo V2,6744
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,80
32,4,Paralelo V1,207
32,8,Paralelo V1,985
32,16,Paralelo V1,3673
32,32,Paralelo V1,10386
32,31,Paralelo V2,6947
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,79
32,4,Paralelo V1,207
32,8,Paralelo V1,1480
32,16,Paralelo V1,3901
32,32,Paralelo V1,10002
32,31,Paralelo V2,6491
32,1,Secuencial,0
32,1,Paralelo V1,19
32,2,Paralelo V1,75
32,4,Paralelo V1,204
32,8,Paralelo V1,972
32,16,Paralelo V1,3616
32,32,Paralelo V1,11059
32,31,Paralelo V2,6737
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,79
32,4,Paralelo V1,209
32,8,Paralelo V1,1051
32,16,Paralelo V1,4156
32,32,Paralelo V1,10908
32,31,Paralelo V2,6724
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,80
32,4,Paralelo V1,205
32,8,Paralelo V1,971
32,16,Paralelo V1,3601
32,32,Paralelo V1,10381
32,31,Paralelo V2,6874
32,1,Secuencial,0
32,1,Paralelo V1,35
32,2,Paralelo V1,176
32,4,Paralelo V1,236
32,8,Paralelo V1,1185
32,16,Paralelo V1,4228
32,32,Paralelo V1,10877
32,31,Paralelo V2,7026
32,1,Secuencial,0
32,1,Paralelo V1,48
32,2,Paralelo V1,87
32,4,Paralelo V1,299
32,8,Paralelo V1,1003
32,16,Paralelo V1,3857
32,32,Paralelo V1,10699
32,31,Paralelo V2,6587
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,78
32,4,Paralelo V1,207
32,8,Paralelo V1,1032
32,16,Paralelo V1,3703
32,32,Paralelo V1,10616
32,31,Paralelo V2,6519
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,78
32,4,Paralelo V1,207
32,8,Paralelo V1,1105
32,16,Paralelo V1,4081
32,32,Paralelo V1,10678
32,31,Paralelo V2,6883
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,77
32,4,Paralelo V1,206
32,8,Paralelo V1,1065
32,16,Paralelo V1,3727
32,32,Paralelo V1,10062
32,31,Paralelo V2,6818
32,1,Secuencial,0
32,1,Paralelo V1,23
32,2,Paralelo V1,78
32,4,Paralelo V1,204
32,8,Paralelo V1,1067
32,16,Paralelo V1,4152
32,32,Paralelo V1,10064
32,31,Paralelo V2,6521
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,79
32,4,Paralelo V1,205
32,8,Paralelo V1,1096
32,16,Paralelo V1,3850
32,32,Paralelo V1,10447
32,31,Paralelo V2,6794
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,79
32,4,Paralelo V1,207
32,8,Paralelo V1,986
32,16,Paralelo V1,3592
32,32,Paralelo V1,10279
32,31,Paralelo V2,6662
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,75
32,4,Paralelo V1,204
32,8,Paralelo V1,1146
32,16,Paralelo V1,4148
32,32,Paralelo V1,10603
32,31,Paralelo V2,6654
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,80
32,4,Paralelo V1,208
32,8,Paralelo V1,1070
32,16,Paralelo V1,4157
32,32,Paralelo V1,10366
32,31,Paralelo V2,6483
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,78
32,4,Paralelo V1,208
32,8,Paralelo V1,1007
32,16,Paralelo V1,3703
32,32,Paralelo V1,10176
32,31,Paralelo V2,7104
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,80
32,4,Paralelo V1,206
32,8,Paralelo V1,1202
32,16,Paralelo V1,4210
32,32,Paralelo V1,11551
32,31,Paralelo V2,7120
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,78
32,4,Paralelo V1,199
32,8,Paralelo V1,978
32,16,Paralelo V1,3636
32,32,Paralelo V1,9908
32,31,Paralelo V2,6564
32,1,Secuencial,0
32,1,Paralelo V1,20
32,2,Paralelo V1,76
32,4,Paralelo V1,198
32,8,Paralelo V1,999
32,16,Paralelo V1,3681
32,32,Paralelo V1,10082
32,31,Paralelo V2,6591
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,80
32,4,Paralelo V1,207
32,8,Paralelo V1,990
32,16,Paralelo V1,3625
32,32,Paralelo V1,10510
32,31,Paralelo V2,6435
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,76
32,4,Paralelo V1,205
32,8,Paralelo V1,1030
32,16,Paralelo V1,3774
32,32,Paralelo V1,10507
32,31,Paralelo V2,6601
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,72
32,4,Paralelo V1,193
32,8,Paralelo V1,970
32,16,Paralelo V1,3626
32,32,Paralelo V1,10529
32,31,Paralelo V2,6494
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,78
32,4,Paralelo V1,212
32,8,Paralelo V1,1183
32,16,Paralelo V1,4586
32,32,Paralelo V1,10510
32,31,Paralelo V2,6901
32,1,Secuencial,0
32,1,Paralelo V1,23
32,2,Paralelo V1,82
32,4,Paralelo V1,213
32,8,Paralelo V1,1135
32,16,Paralelo V1,3829
32,32,Paralelo V1,10007
32,31,Paralelo V2,6486
32,1,Secuencial,0
32,1,Paralelo V1,20
32,2,Paralelo V1,74
32,4,Paralelo V1,195
32,8,Paralelo V1,994
32,16,Paralelo V1,3676
32,32,Paralelo V1,11224
32,31,Paralelo V2,7636
32,1,Secuencial,0
32,1,Paralelo V1,23
32,2,Paralelo V1,142
32,4,Paralelo V1,257
32,8,Paralelo V1,1323
32,16,Paralelo V1,4611
32,32,Paralelo V1,11512
32,31,Paralelo V2,7673
32,1,Secuencial,0
32,1,Paralelo V1,29
32,2,Paralelo V1,89
32,4,Paralelo V1,276
32,8,Paralelo V1,1397
32,16,Paralelo V1,4796
32,32,Paralelo V1,12439
32,31,Paralelo V2,8041
32,1,Secuencial,0
32,1,Paralelo V1,35
32,2,Paralelo V1,82
32,4,Paralelo V1,258
32,8,Paralelo V1,1258
32,16,Paralelo V1,4728
32,32,Paralelo V1,12522
32,31,Paralelo V2,8433
32,1,Secuencial,0
32,1,Paralelo V1,32
32,2,Paralelo V1,180
32,4,Paralelo V1,279
32,8,Paralelo V1,1300
32,16,Paralelo V1,5136
32,32,Paralelo V1,12453
32,31,Paralelo V2,9340
32,1,Secuencial,0
32,1,Paralelo V1,29
32,2,Paralelo V1,100
32,4,Paralelo V1,258
32,8,Paralelo V1,1428
32,16,Paralelo V1,5501
32,32,Paralelo V1,13811
32,31,Paralelo V2,8502
32,1,Secuencial,0
32,1,Paralelo V1,24
32,2,Paralelo V1,89
32,4,Paralelo V1,231
32,8,Paralelo V1,1927
32,16,Paralelo V1,4842
32,32,Paralelo V1,11623
32,31,Paralelo V2,7376
32,1,Secuencial,0
32,1,Paralelo V1,23
32,2,Paralelo V1,86
32,4,Paralelo V1,226
32,8,Paralelo V1,1300
32,16,Paralelo V1,4412
32,32,Paralelo V1,11140
32,31,Paralelo V2,7445
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,87
32,4,Paralelo V1,224
32,8,Paralelo V1,1247
32,16,Paralelo V1,4419
32,32,Paralelo V1,11979
32,31,Paralelo V2,7660
32,1,Secuencial,0
32,1,Paralelo V1,25
32,2,Paralelo V1,79
32,4,Paralelo V1,208
32,8,Paralelo V1,985
32,16,Paralelo V1,3467
32,32,Paralelo V1,10482
32,31,Paralelo V2,6667
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,79
32,4,Paralelo V1,249
32,8,Paralelo V1,1187
32,16,Paralelo V1,3844
32,32,Paralelo V1,10631
32,31,Paralelo V2,6839
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,80
32,4,Paralelo V1,208
32,8,Paralelo V1,1050
32,16,Paralelo V1,3688
32,32,Paralelo V1,10731
32,31,Paralelo V2,7158
32,1,Secuencial,0
32,1,Paralelo V1,21
32,2,Paralelo V1,80
32,4,Paralelo V1,250
32,8,Paralelo V1,1176
32,16,Paralelo V1,4102
32,32,Paralelo V1,10463
32,31,Paralelo V2,6845
32,1,Secuencial,0
32,1,Paralelo V1,22
32,2,Paralelo V1,82
32,4,Paralelo V1,204
32,8,Paralelo V1,1130
32,16,Paralelo V1,3819
32,32,Paralelo V1,11551
32,31,Paralelo V2,7931
32,1,Secuencial,0
32,1,Paralelo V1,23
32,2,Paralelo V1,89
32,4,Paralelo V1,247
32,8,Paralelo V1,1211
32,16,Paralelo V1,4467
32,32,Paralelo V1,12059
32,31,Paralelo V2,8244
32,1,Secuencial,0
32,1,Paralelo V1,25
32,2,Paralelo V1,96
32,4,Paralelo V1,316
32,8,Paralelo V1,1347
32,16,Paralelo V1,5071
32,32,Paralelo V1,12881
32,31,Paralelo V2,8778
32,1,Secuencial,0
32,1,Paralelo V1,28
32,2,Paralelo V1,127
32,4,Paralelo V1,272
32,8,Paralelo V1,1488
32,16,Paralelo V1,6132
32,32,Paralelo V1,18186
32,31,Paralelo V2,10330
32,1,Secuencial,0
32,1,Paralelo V1,66
32,2,Paralelo V1,116
32,4,Paralelo V1,400
32,8,Paralelo V1,1810
32,16,Paralelo V1,7627
32,32,Paralelo V1,16542
32,31,Paralelo V2,10065
32,1,Secuencial,0
32,1,Paralelo V1,145
32,2,Paralelo V1,122
32,4,Paralelo V1,415
32,8,Paralelo V1,1830
32,16,Paralelo V1,7345
32,32,Paralelo V1,15514
32,31,Paralelo V2,9097
32,1,Secuencial,0
32,1,Paralelo V1,90
32,2,Paralelo V1,105
32,4,Paralelo V1,306
32,8,Paralelo V1,1462
32,16,Paralelo V1,6925
32,32,Paralelo V1,17082
32,31,Paralelo V2,10559
32,1,Secuencial,0
32,1,Paralelo V1,28
32,2,Paralelo V1,100
32,4,Paralelo V1,346
32,8,Paralelo V1,1580
32,16,Paralelo V1,6459
32,32,Paralelo V1,15380
32,31,Paralelo V2,10462
32,1,Secuencial,0
32,1,Paralelo V1,38
32,2,Paralelo V1,121
32,4,Paralelo V1,441
32,8,Paralelo V1,1722
32,16,Paralelo V1,6910
